,DateTime,Deviation,DirectionNum,DirectionText,Lat,Lon,RouteID,TripEndTime,TripHeadsign,TripID,TripStartTime,VehicleID
0,2015-02-23T19:06:50,0.0,14.0,EAST,38.877232,-77.271378,W99,2015-02-23T10:52:00,VIENNA,6953402.0,2015-02-23T10:35:00,2154.0
1,2015-02-23T19:06:50,6.0,14.0,EAST,38.899612,-77.022057,X2,2015-02-23T14:18:00,MINNESOTA STA,7156587.0,2015-02-23T13:32:00,5413.0
2,2015-02-23T19:06:34,6.0,10.0,NORTH,38.919796,-77.031929,54,2015-02-23T15:22:00,14TH+COLORADO,6953701.0,2015-02-23T14:33:00,5303.0
3,2015-02-23T18:38:34,0.0,10.0,NORTH,38.921852,-76.969017,B2,2015-02-23T15:34:00,MOUNT RAINIER,6942943.0,2015-02-23T14:37:00,2402.0
4,2015-02-23T19:06:36,-1.0,10.0,NORTH,38.909649,-76.931557,W4,2015-02-23T16:37:00,DEANWOOD STA,6969575.0,2015-02-23T15:40:00,6143.0
5,2015-02-23T19:06:46,0.0,12.0,SOUTH,38.956585,-77.028145,70,2015-02-23T16:59:00,ARCHIVES,6933266.0,2015-02-23T15:58:00,6028.0
6,2015-02-23T19:06:43,0.0,14.0,EAST,38.947735,-76.737389,B25,2015-02-23T16:57:00,BOWIE P+R,6945180.0,2015-02-23T16:05:00,7039.0
7,2015-02-23T19:05:54,0.0,10.0,NORTH,38.972507,-76.979324,80,2015-02-23T18:03:00,FORT TOTTEN STA,6966719.0,2015-02-23T16:40:00,2412.0
8,2015-02-23T19:06:52,63.0,10.0,NORTH,38.932411,-76.998024,80,2015-02-23T18:23:00,FORT TOTTEN STA,6966708.0,2015-02-23T17:00:00,2315.0
9,2015-02-23T19:06:42,11.0,17.0,LOOP,38.882092,-76.939354,U8,2015-02-23T18:07:00,MINN STA VIA CAPT+BENN,6949872.0,2015-02-23T17:02:00,6139.0
10,2015-02-23T19:05:54,0.0,15.0,WEST,38.871971,-76.932838,P99,2015-02-23T17:25:00,MINNESOTA AVE,6953498.0,2015-02-23T17:10:00,6108.0
11,2015-02-23T19:06:39,15.0,15.0,WEST,38.948212,-77.079758,30S,2015-02-23T19:02:00,FRIENDSHIP HGTS,7177335.0,2015-02-23T17:16:00,7145.0
12,2015-02-23T19:06:48,32.0,12.0,SOUTH,38.893543,-77.055527,80,2015-02-23T18:36:00,KENNEDY CENTER,6966831.0,2015-02-23T17:18:00,2460.0
13,2015-02-23T19:06:31,0.0,14.0,EAST,38.839771,-76.976715,30S,2015-02-23T19:05:00,SOUTHRN AVE STA,7177380.0,2015-02-23T17:20:00,7130.0
14,2015-02-23T19:06:53,58.0,10.0,NORTH,38.908722,-77.008835,80,2015-02-23T18:43:00,FORT TOTTEN STA,6966716.0,2015-02-23T17:20:00,2444.0
15,2015-02-23T19:06:47,0.0,12.0,SOUTH,38.985825,-77.026711,79,2015-02-23T18:08:00,ARCHIVES,6930393.0,2015-02-23T17:22:00,6430.0
16,2015-02-23T19:06:36,0.0,14.0,EAST,38.949005,-76.872528,F4,2015-02-23T18:33:00,NEW CARRLLTON,6970167.0,2015-02-23T17:26:00,7015.0
17,2015-02-23T19:06:34,0.0,14.0,EAST,38.806519,-77.060043,29N,2015-02-23T18:42:00,KING ST (VIA MALL),6948830.0,2015-02-23T17:29:00,6578.0
18,2015-02-23T19:06:54,0.0,14.0,EAST,38.978294,-76.927269,C8,2015-02-23T18:59:00,COLLEGE PARK,6929910.0,2015-02-23T17:30:00,6360.0
19,2015-02-23T19:06:36,0.0,14.0,EAST,38.805824,-77.061707,28A,2015-02-23T19:06:00,KING ST STA,6951293.0,2015-02-23T17:30:00,2572.0
20,2015-02-23T19:06:38,36.0,12.0,SOUTH,38.865021,-76.989731,P6,2015-02-23T18:33:00,ANACOSTIA STA,6956322.0,2015-02-23T17:32:00,8085.0
21,2015-02-23T19:06:45,58.0,10.0,NORTH,38.923698,-77.008934,80,2015-02-23T18:35:00,FORT TOTTEN STA,6966743.0,2015-02-23T17:34:00,2324.0
22,2015-02-23T19:06:36,1.0,15.0,WEST,38.932335,-76.995461,G8,2015-02-23T18:27:00,FARRAGUT SQUARE,6929400.0,2015-02-23T17:34:00,2428.0
